word	lemma	pos	wordfreq	lemfreq
purse	purse	n	12592	13998
purses	purse	n	1406	13998
likewise	likewise	r	13985	13985
cease	cease	v	6688	13982
ceased	cease	v	4955	13982
ceases	cease	v	1766	13982
ceasing	cease	v	573	13982
passing	passing	j	13970	13970
feed	feed	n	11999	13963
feeds	feed	n	1964	13963
vanished	vanish	v	8383	13944
vanish	vanish	v	3243	13944
vanishes	vanish	v	1254	13944
vanishing	vanish	v	1064	13944
instructional	instructional	j	13944	13944
clause	clause	n	11392	13942
clauses	clause	n	2550	13942
mentally	mentally	r	13939	13939
modeled	model	v	4769	13935
model	model	v	4428	13935
modeling	model	v	3608	13935
modelled	model	v	406	13935
modelling	model	v	404	13935
models	model	v	320	13935
left	left	n	13780	13935
lefts	left	n	155	13935
pond	pond	n	10872	13934
ponds	pond	n	3062	13934
neutral	neutral	j	13933	13933
shield	shield	n	8673	13931
shields	shield	n	5258	13931
popularity	popularity	n	13929	13929
cartoon	cartoon	n	9024	13928
cartoons	cartoon	n	4904	13928
authorized	authorize	v	8114	13916
authorize	authorize	v	3073	13916
authorizing	authorize	v	1733	13916
authorizes	authorize	v	996	13916
combined	combined	j	13905	13905
exhibit	exhibit	n	9743	13890
exhibits	exhibit	n	4147	13890
sink	sink	n	11439	13890
sinks	sink	n	2451	13890
graphics	graphic	n	10671	13890
graphic	graphic	n	3219	13890
darling	darling	n	13048	13887
darlings	darling	n	831	13887
darlingi	darling	n	8	13887
traditionally	traditionally	r	13886	13886
vendors	vendor	n	8840	13880
vendor	vendor	n	5040	13880
poorly	poorly	r	13877	13877
conceived	conceive	v	8549	13868
conceive	conceive	v	4189	13868
conceiving	conceive	v	718	13868
conceives	conceive	v	412	13868
opt	opt	v	6314	13862
opted	opt	v	5077	13862
opting	opt	v	1882	13862
opts	opt	v	589	13862
descended	descend	v	6171	13861
descend	descend	v	3685	13861
descending	descend	v	2404	13861
descends	descend	v	1601	13861
firmly	firmly	r	13854	13854
beloved	beloved	j	13852	13852
openly	openly	r	13834	13834
gathering	gathering	n	10667	13824
gatherings	gathering	n	3157	13824
alien	alien	j	13821	13821
stem	stem	v	5673	13809
stems	stem	v	3805	13809
stemming	stem	v	2490	13809
stemmed	stem	v	1841	13809
fever	fever	n	13110	13809
fevers	fever	n	699	13809
preach	preach	v	4849	13805
preaching	preach	v	4689	13805
preached	preach	v	3181	13805
preaches	preach	v	1086	13805
interfere	interfere	v	8039	13797
interfering	interfere	v	2814	13797
interfered	interfere	v	1606	13797
interferes	interfere	v	1338	13797
arrow	arrow	n	8901	13796
arrows	arrow	n	4895	13796
required	required	j	13778	13778
capitalism	capitalism	n	13767	13777
capitalisms	capitalism	n	10	13777
kick	kick	n	11027	13771
kicks	kick	n	2744	13771
fork	fork	n	11062	13767
forks	fork	n	2705	13767
surveyed	survey	v	7873	13766
survey	survey	v	2669	13766
surveying	survey	v	2179	13766
surveys	survey	v	1045	13766
meantime	meantime	n	13763	13763
presumably	presumably	r	13762	13762
positioned	position	v	6815	13750
position	position	v	3903	13750
positioning	position	v	1804	13750
positions	position	v	1228	13750
racist	racist	j	13749	13749
stay	stay	n	10907	13749
stays	stay	n	2842	13749
illusion	illusion	n	10583	13749
illusions	illusion	n	3166	13749
removal	removal	n	13370	13735
removals	removal	n	365	13735
anxious	anxious	j	13723	13723
arabs	Arab	n	9891	13720
arab	Arab	n	3829	13720
organisms	organism	n	8777	13713
organism	organism	n	4936	13713
awake	awake	j	13699	13699
sculpture	sculpture	n	9105	13689
sculptures	sculpture	n	4584	13689
spare	spare	v	8076	13687
spared	spare	v	4384	13687
sparing	spare	v	929	13687
spares	spare	v	298	13687
marines	Marine	n	11809	13677
marine	Marine	n	1868	13677
harassment	harassment	n	13629	13671
harassments	harassment	n	42	13671
drum	drum	n	7759	13670
drums	drum	n	5911	13670
diminished	diminish	v	5543	13670
diminish	diminish	v	5031	13670
diminishes	diminish	v	1688	13670
diminishing	diminish	v	1408	13670
helmet	helmet	n	10328	13668
helmets	helmet	n	3340	13668
level	level	j	13664	13664
certificate	certificate	n	9700	13657
certificates	certificate	n	3957	13657
tribal	tribal	j	13656	13656
worse	bad	r	7884	13651
worst	bad	r	3688	13651
bad	bad	r	2079	13651
mmm	mmm	u	13644	13644
sadly	sadly	r	13633	13633
cart	cart	n	10383	13625
carts	cart	n	3241	13625
spy	spy	n	9917	13625
spies	spy	n	3708	13625
sunlight	sunlight	n	13624	13624
deleted	delete	v	6104	13618
delete	delete	v	5886	13618
deleting	delete	v	1347	13618
deletes	delete	v	281	13618
rookie	rookie	n	11749	13617
rookies	rookie	n	1868	13617
clarify	clarify	v	8381	13616
clarified	clarify	v	2583	13616
clarifying	clarify	v	1690	13616
clarifies	clarify	v	962	13616
hunger	hunger	n	13452	13609
hungers	hunger	n	157	13609
practitioners	practitioner	n	9595	13606
practitioner	practitioner	n	4011	13606
performers	performer	n	7728	13603
performer	performer	n	5875	13603
protective	protective	j	13603	13603
jar	jar	n	9280	13598
jars	jar	n	4316	13598
programming	programming	n	13597	13597
dawn	dawn	n	13503	13590
dawns	dawn	n	87	13590
salmon	salmon	n	13452	13579
salmons	salmon	n	127	13579
census	census	n	13170	13578
censuses	census	n	408	13578
pick	pick	n	11736	13577
picks	pick	n	1841	13577
accomplishments	accomplishment	n	7330	13575
accomplishment	accomplishment	n	6245	13575
conscience	conscience	n	12709	13568
consciences	conscience	n	859	13568
fortunately	fortunately	r	13552	13552
minimal	minimal	j	13549	13549
molecules	molecule	n	9515	13548
molecule	molecule	n	4033	13548
supportive	supportive	j	13543	13543
sole	sole	j	13519	13543
soler	sole	j	24	13543
threshold	threshold	n	11228	13540
thresholds	threshold	n	2312	13540
inventory	inventory	n	11559	13538
inventories	inventory	n	1979	13538
comply	comply	v	9374	13533
complied	comply	v	1882	13533
complying	comply	v	1614	13533
complies	comply	v	663	13533
monetary	monetary	j	13532	13532
transport	transport	n	13081	13531
transports	transport	n	450	13531
shy	shy	j	13360	13525
shier	shy	j	64	13525
shyer	shy	j	51	13525
shyest	shy	j	44	13525
shiest	shy	j	6	13525
drilling	drill	v	6434	13524
drill	drill	v	4285	13524
drilled	drill	v	2805	13524
influential	influential	j	13513	13513
verbal	verbal	j	13499	13499
rewarded	reward	v	6233	13495
reward	reward	v	3985	13495
rewarding	reward	v	1974	13495
rewards	reward	v	1303	13495
ranking	ranking	n	7454	13487
rankings	ranking	n	6033	13487
grams	gram	n	10201	13479
gram	gram	n	3278	13479
grasp	grasp	v	7601	13477
grasped	grasp	v	3095	13477
grasping	grasp	v	2241	13477
grasps	grasp	v	540	13477
puzzle	puzzle	n	10552	13476
puzzles	puzzle	n	2924	13476
envelope	envelope	n	10975	13474
envelopes	envelope	n	2499	13474
heat	heat	v	7264	13463
heated	heat	v	4187	13463
heating	heat	v	2004	13463
heats	heat	v	8	13463
classified	classify	v	9185	13459
classify	classify	v	2722	13459
classifying	classify	v	1042	13459
classifies	classify	v	510	13459
enacted	enact	v	7623	13451
enact	enact	v	3928	13451
enacting	enact	v	1471	13451
enacts	enact	v	429	13451
unfortunate	unfortunate	j	13278	13445
unfortunates	unfortunate	j	167	13445
scattered	scatter	v	9104	13444
scatter	scatter	v	2317	13444
scattering	scatter	v	1669	13444
scatters	scatter	v	354	13444
cure	cure	n	11057	13442
cures	cure	n	2385	13442
time	time	v	9042	13440
timed	time	v	2375	13440
times	time	v	1418	13440
timing	time	v	605	13440
dear	dear	u	13436	13436
sliced	slice	v	6334	13431
slice	slice	v	4397	13431
slicing	slice	v	2008	13431
slices	slice	v	692	13431
readily	readily	r	13430	13430
damn	damn	u	13429	13429
discount	discount	n	9293	13415
discounts	discount	n	4122	13415
addiction	addiction	n	12098	13411
addictions	addiction	n	1313	13411
emerging	emerging	j	13410	13410
worthy	worthy	j	13279	13410
worthier	worthy	j	86	13410
worthiest	worthy	j	45	13410
marker	marker	n	6976	13409
markers	marker	n	6433	13409
jurors	juror	n	9468	13406
juror	juror	n	3938	13406
mention	mention	n	11857	13404
mentions	mention	n	1547	13404
blend	blend	v	5796	13390
blended	blend	v	3754	13390
blending	blend	v	2229	13390
blends	blend	v	1611	13390
businessman	businessman	n	8743	13380
businessmen	businessman	n	4627	13380
business-man	businessman	n	10	13380
premiums	premium	n	6958	13379
premium	premium	n	6421	13379
retailers	retailer	n	8838	13374
retailer	retailer	n	4536	13374
charge	charge	i	13374	13374
liver	liver	n	12607	13374
livers	liver	n	767	13374
pirates	pirate	n	8202	13368
pirate	pirate	n	5166	13368
protesters	protester	n	12180	13352
protester	protester	n	1172	13352
outlook	outlook	n	12875	13350
outlooks	outlook	n	475	13350
elders	elder	n	8202	13336
elder	elder	n	5134	13336
gallon	gallon	n	6932	13333
gallons	gallon	n	6401	13333
additionally	additionally	r	13324	13324
ignorance	ignorance	n	13309	13323
ignorances	ignorance	n	14	13323
chemistry	chemistry	n	13323	13323
sometime	sometime	r	13317	13317
weed	weed	n	7163	13310
weeds	weed	n	6146	13310
babe	babe	n	11837	13309
babes	babe	n	1472	13309
fraction	fraction	n	11766	13308
fractions	fraction	n	1542	13308
cook	cook	n	9949	13308
cooks	cook	n	3359	13308
conversion	conversion	n	11681	13304
conversions	conversion	n	1623	13304
object	object	v	7257	13303
objected	object	v	3985	13303
objects	object	v	1097	13303
objecting	object	v	964	13303
tolerate	tolerate	v	8111	13298
tolerated	tolerate	v	3988	13298
tolerating	tolerate	v	660	13298
tolerates	tolerate	v	539	13298
trailing	trail	v	3913	13296
trailed	trail	v	3485	13296
trail	trail	v	3293	13296
trails	trail	v	2605	13296
drowned	drown	v	5225	13296
drown	drown	v	4582	13296
drowning	drown	v	2982	13296
drowns	drown	v	507	13296
merit	merit	n	7512	13286
merits	merit	n	5774	13286
citizenship	citizenship	n	13234	13283
citizenships	citizenship	n	49	13283
coordinator	coordinator	n	11643	13280
coordinators	coordinator	n	1527	13280
co-ordinator	coordinator	n	80	13280
co-ordinators	coordinator	n	30	13280
validity	validity	n	13278	13278
europeans	European	n	9600	13273
european	European	n	3673	13273
lightning	lightning	n	13183	13272
lightnings	lightning	n	89	13272
turtle	turtle	n	6942	13267
turtles	turtle	n	6325	13267
ambition	ambition	n	7409	13267
ambitions	ambition	n	5858	13267
worldwide	worldwide	r	13263	13263
sail	sail	v	4684	13257
sailed	sail	v	4395	13257
sailing	sail	v	3774	13257
sails	sail	v	404	13257
added	added	j	13256	13256
delicate	delicate	j	13248	13248
comics	comic	n	8672	13245
comic	comic	n	4573	13245
soap	soap	n	11817	13244
soaps	soap	n	1427	13244
hostile	hostile	j	13242	13242
instructed	instruct	v	8031	13240
instruct	instruct	v	2535	13240
instructing	instruct	v	1461	13240
instructs	instruct	v	1213	13240
shortage	shortage	n	8880	13236
shortages	shortage	n	4356	13236
useless	useless	j	13235	13235
booth	booth	n	10469	13234
booths	booth	n	2765	13234
diary	diary	n	9833	13233
diaries	diary	n	3400	13233
gasps	gasp	v	4800	13228
gasping	gasp	v	3671	13228
gasped	gasp	v	3537	13228
gasp	gasp	v	1220	13228
suspicious	suspicious	j	13224	13224
transit	transit	n	12903	13220
transits	transit	n	317	13220
excited	excite	v	10428	13219
excite	excite	v	1714	13219
excites	excite	v	922	13219
exciting	excite	v	155	13219
publishing	publishing	n	13216	13216
curiosity	curiosity	n	12583	13208
curiosities	curiosity	n	625	13208
grid	grid	n	11872	13205
grids	grid	n	1333	13205
rolling	rolling	j	13198	13198
bow	bow	n	11114	13189
bows	bow	n	2075	13189
cruel	cruel	j	12599	13185
cruelest	cruel	j	406	13185
crueler	cruel	j	129	13185
cruellest	cruel	j	38	13185
crueller	cruel	j	13	13185
disclosure	disclosure	n	11101	13185
disclosures	disclosure	n	2084	13185
rivals	rival	n	7309	13176
rival	rival	n	5867	13176
denial	denial	n	11716	13171
denials	denial	n	1455	13171
secular	secular	j	13171	13171
flooded	flood	v	6479	13171
flood	flood	v	3579	13171
flooding	flood	v	2162	13171
floods	flood	v	951	13171
speculation	speculation	n	11939	13167
speculations	speculation	n	1228	13167
sympathy	sympathy	n	11797	13166
sympathies	sympathy	n	1369	13166
tender	tender	j	13054	13158
tenderest	tender	j	96	13158
tenderer	tender	j	8	13158
inappropriate	inappropriate	j	13156	13156
o'clock	o'clock	r	13146	13146
sodium	sodium	n	13145	13145
divorced	divorce	v	8270	13133
divorce	divorce	v	3862	13133
divorcing	divorce	v	827	13133
divorces	divorce	v	174	13133
spring	spring	v	4391	13122
sprang	spring	v	3470	13122
sprung	spring	v	2959	13122
springing	spring	v	1243	13122
springs	spring	v	1059	13122
bang	bang	v	5415	13122
banging	bang	v	4014	13122
banged	bang	v	2758	13122
bangs	bang	v	935	13122
challenging	challenging	j	13118	13118
ipad	ipad	n	13111	13111
sack	sack	n	7674	13104
sacks	sack	n	5430	13104
barn	barn	n	11576	13093
barns	barn	n	1517	13093
reliability	reliability	n	12613	13090
reliabilities	reliability	n	477	13090
hormones	hormone	n	6588	13088
hormone	hormone	n	6500	13088
footage	footage	n	13085	13085
carved	carve	v	7090	13085
carve	carve	v	3465	13085
carving	carve	v	2058	13085
carves	carve	v	472	13085
alley	alley	n	11296	13070
alleys	alley	n	1774	13070
ease	ease	n	13014	13065
easing	ease	n	51	13065
coastal	coastal	j	13059	13059
cafe	cafe	n	11221	13055
cafes	cafe	n	1834	13055
partial	partial	j	13052	13052
flexible	flexible	j	13049	13049
experienced	experienced	j	13044	13044
mixed	mixed	j	13032	13032
vampire	vampire	n	8711	13030
vampires	vampire	n	4319	13030
optimistic	optimistic	j	13027	13027
dessert	dessert	n	9619	13024
desserts	dessert	n	3405	13024
well-being	well-being	n	11653	13022
wellbeing	well-being	n	1369	13022
northeast	northeast	n	12803	13021
north-east	northeast	n	218	13021
specializes	specialize	v	4615	13006
specializing	specialize	v	3036	13006
specialize	specialize	v	2624	13006
specialized	specialize	v	2427	13006
specialise	specialize	v	98	13006
specialising	specialize	v	79	13006
specialises	specialize	v	64	13006
specialised	specialize	v	63	13006
fleet	fleet	n	11770	13005
fleets	fleet	n	1235	13005
availability	availability	n	12958	13004
availabilities	availability	n	46	13004
compliance	compliance	n	12980	12998
compliances	compliance	n	18	12998
pin	pin	n	8207	12991
pins	pin	n	4783	12991
pork	pork	n	12986	12986
astronomers	astronomer	n	9674	12976
astronomer	astronomer	n	3302	12976
likes	like	n	9621	12976
like	like	n	3355	12976
forbidden	forbid	v	5197	12965
forbid	forbid	v	4672	12965
forbids	forbid	v	1538	12965
forbade	forbid	v	1137	12965
forbidding	forbid	v	421	12965
installation	installation	n	9586	12961
installations	installation	n	3375	12961
boil	boil	v	5001	12959
boiling	boil	v	2717	12959
boils	boil	v	2716	12959
boiled	boil	v	2525	12959
nest	nest	n	10275	12951
nests	nest	n	2676	12951
exclusively	exclusively	r	12948	12948
goat	goat	n	8349	12944
goats	goat	n	4595	12944
shallow	shallow	j	12204	12943
shallower	shallow	j	637	12943
shallowest	shallow	j	102	12943
equipped	equip	v	10706	12943
equip	equip	v	1502	12943
equipping	equip	v	561	12943
equips	equip	v	169	12943
equiped	equip	v	5	12943
equivalent	equivalent	n	11704	12941
equivalents	equivalent	n	1237	12941
betrayed	betray	v	6564	12934
betray	betray	v	3664	12934
betraying	betray	v	1611	12934
betrays	betray	v	1095	12934
willingness	willingness	n	12933	12933
bankers	banker	n	7596	12931
banker	banker	n	5335	12931
intervals	interval	n	6749	12928
interval	interval	n	6179	12928
gasoline	gasoline	n	12886	12925
gasolines	gasoline	n	39	12925
encouraging	encouraging	j	12925	12925
raining	rain	v	4482	12924
rain	rain	v	3408	12924
rains	rain	v	2614	12924
rained	rain	v	2420	12924
exchanged	exchange	v	5760	12921
exchange	exchange	v	4622	12921
exchanging	exchange	v	2536	12921
bucket	bucket	n	9819	12920
buckets	bucket	n	3101	12920
theft	theft	n	11836	12907
thefts	theft	n	1071	12907
laundry	laundry	n	12641	12903
laundries	laundry	n	262	12903
constraints	constraint	n	10252	12902
constraint	constraint	n	2650	12902
dying	dying	j	12893	12893
hatred	hatred	n	12487	12892
hatreds	hatred	n	405	12892
jewelry	jewelry	n	12891	12891
migration	migration	n	11754	12885
migrations	migration	n	1131	12885
invention	invention	n	9888	12883
inventions	invention	n	2995	12883
loving	loving	j	12868	12868
revenge	revenge	n	12838	12868
revenges	revenge	n	30	12868
unprecedented	unprecedented	j	12862	12862
outlined	outline	v	8138	12859
outline	outline	v	2459	12859
outlining	outline	v	2239	12859
outlines	outline	v	23	12859
sheer	sheer	j	12790	12854
sheerest	sheer	j	53	12854
sheerer	sheer	j	11	12854
halloween	Halloween	n	12852	12852
sweetheart	sweetheart	n	12190	12849
sweethearts	sweetheart	n	659	12849
spit	spit	v	6156	12849
spat	spit	v	2714	12849
spitting	spit	v	2449	12849
spits	spit	v	1509	12849
spitted	spit	v	17	12849
lazy	lazy	j	12586	12843
laziest	lazy	j	146	12843
lazier	lazy	j	111	12843
intimate	intimate	j	12841	12841
defender	defender	n	6535	12834
defenders	defender	n	6299	12834
technically	technically	r	12830	12830
battling	battle	v	5468	12822
battle	battle	v	4518	12822
battled	battle	v	2836	12822
cure	cure	v	6401	12811
cured	cure	v	4399	12811
curing	cure	v	2003	12811
cures	cure	v	8	12811
peanut	peanut	n	8437	12808
peanuts	peanut	n	4371	12808
unclear	unclear	j	12805	12805
pissed	piss	v	5737	12791
piss	piss	v	4308	12791
pissing	piss	v	1673	12791
pisses	piss	v	1073	12791
workout	workout	n	8864	12786
workouts	workout	n	3826	12786
work-out	workout	n	81	12786
work-outs	workout	n	15	12786
wilderness	wilderness	n	12692	12785
wildernesses	wilderness	n	93	12785
